tweet_id,tweet_text,c_and_g,category,organization,clean_text
728169183146561536,@RailMinIndia has failed to use benefits of WhatsApp web version to tackle issues &amp; overcome privacy concerns of public @DrmChennai,0,,RailMinIndia,has failed to use benefits of whatsapp web version to tackle issues and overcome privacy concerns of public
728183190611877888,Islamic State-inspired outfit busted: Police Delhi police under centre doing tremendous work. God bless @DelhiPolice @ArvindKejriwal,0,,DelhiPolice,islamic stateinspired outfit busted police delhi police under centre doing tremendous work god bless
728184065870831617,Exposed by @IncomeTaxIndia for not EVER being an IT Commissioner @ArvindKejriwal &amp; stooges aim where it hurts Them the most; #Degree! ?,0,,IncomeTaxIndia,exposed by for not ever being an it commissioner and stooges aim where it hurts them the most
728192082553098241,@dtptraffic @RidlrDEL while coming frm delhi massive jam on #nh8 startin from radisson till four points sheraton...avoid,1,JAM,dtptraffic,while coming frm delhi massive jam on startin from radisson till four points sheratonavoid
728193869674844160,@CPDelhi @DelhiPolice @dtptraffic  Delhi traffic police setting up an example for us. https://t.co/8trqwktQ5M,0,,dtptraffic,delhi traffic police setting up an example for us
728194173426339840,HR 35E 4989  red spender plus at Delhi cantonment area naraina 4.26pm 5th may'16 @CPDelhi @DelhiPolice @dtptraffic https://t.co/CiUKo1NwBA,1,NO HELMET,dtptraffic,hr 35e 4989 red spender plus at delhi cantonment area naraina 426pm 5th may16
728195929006694401,@sureshpprabhu launches @google's free WiFi service at Vijayawada  Kachiguda &amp; Raipur rly stations. @RailMinIndia https://t.co/bHl4ri7eqQ,0,,RailMinIndia,launches s free wifi service at vijayawada kachiguda and raipur rly stations
728196103238094848,Not a single word on this by Delhi CM.When police fails he is quick to attack @DelhiPolice and Modi Govt. https://t.co/ucsDdpmLo2,0,,DelhiPolice,not a single word on this by delhi cmwhen police fails he is quick to attack and modi govt
728202121972219904,This car hit a pedestrian woman at entry gate of Shastri Bhawan. @achlendra @CPDelhi @dtptraffic @DelhiPolice https://t.co/n0ekKmgJvI,1,SPEEDING,dtptraffic,this car hit a pedestrian woman at entry gate of shastri bhawan
728203643523051520,@IncomeTaxIndia  Tax query: i m engaged and my future father-in-law wants to send money to my account for marriage preparations in delhi (1),0,,IncomeTaxIndia,tax query i m engaged and my future fatherinlaw wants to send money to my account for marriage preparations in delhi 1
728204008767275008,constable lal singh and constable satish kumar barricading at bhism pitahma marg......any reasons?? @DelhiPolice  Huge traffic jam due to it,0,,DelhiPolice,constable lal singh and constable satish kumar barricading at bhism pitahma margany reasons huge traffic jam due to it
728204024248307712,Retweeted Ministry of Railways (@RailMinIndia):  After commissioning of WiFi at 400stns IR will become world... https://t.co/Us6KkolkNN,0,,RailMinIndia,retweeted ministry of railways after commissioning of wifi at 400stns ir will become world
728204128850153473,@IncomeTaxIndia (2) bcoz he stays in lucknow and marriage will be in delhi . So the money sent by him will be taxable ? &amp; how to avoid tax,0,,IncomeTaxIndia,2 bcoz he stays in lucknow and marriage will be in delhi so the money sent by him will be taxable and how to avoid tax
728209759686426627,@DelhiPolice @MoHFW_INDIA I have received calls from Mission Heal NGO based out of delhi for donation for children admitted in aiims ...(1),1,FRAUD,DelhiPolice,i have received calls from mission heal ngo based out of delhi for donation for children admitted in aiims 1
728211109757394944,@FinMinIndia @IncomeTaxIndia When a showroom opens in Tamilnadu thousands of crores spent. How it is accounted. Tomorrow one opens check.,0,,IncomeTaxIndia,when a showroom opens in tamilnadu thousands of crores spent how it is accounted tomorrow one opens check
728211483620970496,Very Serious Matter  AAP members using BBC Pic to spread rumor on Kumbh. Dear @DelhiPolice plz take proper action. https://t.co/iU3wogF8jU,1,E-CRIME,DelhiPolice,very serious matter aap members using bbc pic to spread rumor on kumbh dear plz take proper action
728219238905700352,@dtptraffic heavy traffic at safdArjung airport flyover,1,JAM,dtptraffic,heavy traffic at safdarjung airport flyover
728219612198789121,@hydcitypolice Action Required @DelhiPolice https://t.co/2JkEiIhvlH,0,,DelhiPolice,action required
728220409154437121,@Central_Railway @RailMinIndia @Narendra_IRTS Dear Sir  This is regarding  Tree Plantation Project. Maharashtra  khopoli - Karjat Section CR,0,,RailMinIndia,dear sir this is regarding tree plantation project maharashtra khopoli karjat section cr
728220494541955072,#fire at #SriSriRaviShankar last event site  nxt to yamuna @ndtv @DelhiPolice contact Delhi Fire Department might ruin the entire land!,0,,DelhiPolice,at last event site nxt to yamuna contact delhi fire department might ruin the entire land
728223448271441920,Apparently these diesel cabs are fine ..@ArvindKejriwal @SupremeCourtFan @aajtaknews @DelhiPolice https://t.co/GJgVyvkbcX,0,,DelhiPolice,apparently these diesel cabs are fine
728224236960124928,Media parrots @DelhiPolice version for days. But won't ask them; why did they released TUNDA despite finding bombs? https://t.co/gffEOdCX9U,0,,DelhiPolice,media parrots version for days but wont ask them why did they released tunda despite finding bombs
728224385115508738,@IncomeTaxIndia wants to know AO code to apply pan narendra Address: ward 61 Mata ka than  punjala  th. Mandor   dist Jodhpur  Rajasthan,1,PAN CARD,IncomeTaxIndia,wants to know ao code to apply pan narendra address ward 61 mata ka than punjala th mandor dist jodhpur rajasthan
728225757743480832,"Tomar demands same interrogation of MODI  like him by @DelhiPolice.  “Arrest MODI &amp; ask him to locate DU bathroom!"" https://t.co/6Hz7owc1qZ",0,,DelhiPolice,tomar demands same interrogation of modi like him by “arrest modi and ask him to locate du bathroom
728225842308993024,@dtptraffic DTC BUS BROKE DOWN NEAR ITO  HEAVY TRAFFIC JAM,1,JAM,dtptraffic,dtc bus broke down near ito heavy traffic jam
728228250657300480,@jayantsinha @IncomeTaxIndia raised 4 requests to cancel pan card on sparshindia &amp; https://t.co/eGG7kIaxMm  no response from last 5 months,1,PAN CARD,IncomeTaxIndia,raised 4 requests to cancel pan card on sparshindia and no response from last 5 months
728228889940656129,@dtptraffic so many times I compalint against seelampur red light traffic condition r same no trafficofficerworking there .still traffic jam,1,LIGHT,dtptraffic,so many times i compalint against seelampur red light traffic condition r same no trafficofficerworking there still traffic jam
728229046375485440,@dtptraffic trafic jam at CISF camp.  pls help,1,JAM,dtptraffic,trafic jam at cisf camp pls help
728233634159697920,@DelhiPolice 2&gt; Sarvender Pundir travled frm Bijnore UP for Rohtak  working there in Dainik Jagran https://t.co/cKmJC1WoeK,0,,DelhiPolice,2gt sarvender pundir travled frm bijnore up for rohtak working there in dainik jagran
728234036145971201,@DelhiPolice not efficient enough? @PMOIndia  Even FIR was delayed @Justice4Anchal,0,,DelhiPolice,not efficient enough even fir was delayed
728234104827715584,#bundelkhand @shivpalsinghyad said No to water when @RailMinIndia @sureshpprabhu brought water to bundelkhand. @brajeshlive @narendramodi,0,,RailMinIndia,said no to water when brought water to bundelkhand
728235385428414464,Crime Branch of Delhi  has busted a gang of interstate Leopard hide traders arrested 3 members of the gang. @DelhiPolice @JointCP_CrimeDP,0,,DelhiPolice,crime branch of delhi has busted a gang of interstate leopard hide traders arrested 3 members of the gang
728238504241586176,Train Set projects of Indian Railways can be fulfilled with Japanese help.  @RailMinIndia @ZeeNews @sureshpprabhu https://t.co/hNrY6KHEx9,0,,RailMinIndia,train set projects of indian railways can be fulfilled with japanese help
728239453349675012,@RailMinIndia linked fail issue while tatkal ticket is major issue in Bihar.,1,tatkal,RailMinIndia,linked fail issue while tatkal ticket is major issue in bihar
728244052248780803,@RailMinIndia  if possible plz delay train no12428 late by 15 min. its from anand vihar.  i do not have any train till nex day.,0,,RailMinIndia,if possible plz delay train no12428 late by 15 min its from anand vihar i do not have any train till nex day
728250366379360256,@dtptraffic - long jam on ashramstarting from beginning of ashram flyover when coming from nizamuddin side.,1,JAM,dtptraffic,long jam on ashramstarting from beginning of ashram flyover when coming from nizamuddin side
728252878473691137,#SwamyRocksSoniaShocks  10 JEM terrorists caught red handed by @DelhiPolice  #Salute @ArvindKejriwal sir sabhi original degree vale hain?,0,,DelhiPolice,10 jem terrorists caught red handed by sir sabhi original degree vale hain
728252962787700740,"@narendramodi @PMOIndia  India wants investment in stocks. You buy ""one"" share &amp; @IncomeTaxIndia  sends you a ""notice"". What an idea "" SIR"".",0,,IncomeTaxIndia,india wants investment in stocks you buy one share and sends you a notice what an idea sir
728253693871689728,@drmbct @RailMinIndia Unfortunate &amp; worst design of General Coach – Karnavati Sup. Fast Exp. (12933). https://t.co/MuuKoEK9bs,0,,RailMinIndia,unfortunate and worst design of general coach – karnavati sup fast exp 12933
728254003734183936,@ZeeNews @sudhirchaudhary check at dwarka sector 1 police post havin a DCP office u wud see how @dtptraffic flaunting rules n use footpath,1,ABUSE,dtptraffic,check at dwarka sector 1 police post havin a dcp office u wud see how flaunting rules n use footpath
728254939730845696,&amp; aftr last tweet ppl mentiond in police complaint wil do thr nonsens mre  @DelhiPolice nt aware isn't it?Requests to stop tortur don't work,0,,DelhiPolice,and aftr last tweet ppl mentiond in police complaint wil do thr nonsens mre nt aware isnt itrequests to stop tortur dont work
728255965208940544,@DelhiPolice can we do something for Madhubhan Chowk Traffic that creates chaos daily,1,TRAFFIC,DelhiPolice,can we do something for madhubhan chowk traffic that creates chaos daily
728258705851072512,#delhipollution need I say more? @DelhiPolice pls trace and impound this cancer spewing monster. https://t.co/ddBBQSvzuz,1,TRAFFIC,DelhiPolice,need i say more pls trace and impound this cancer spewing monster
728259116234383360,Ridiculous coterie of auto rickshaws at GreenPark metro plying only on their own terms. Everytime @dtptraffic @DCPSouthDelhi @DCPSWestDelhi,1,WRONG LANE,dtptraffic,ridiculous coterie of auto rickshaws at greenpark metro plying only on their own terms everytime
728260343663714305,@RailMinIndia @sureshpprabhu  why no electrification of kiul Bhagalpur section. Please consider,0,,RailMinIndia,why no electrification of kiul bhagalpur section please consider
728262350743154688,@RailMinIndia Now  More train services in the valley region. @RailAnalysis @kashmirtourism @KashmirHills #J&amp;k https://t.co/f3KY9JZvNH,0,,RailMinIndia,now more train services in the valley region andk
728263852375183361,@RailMinIndia . At least dustbin should be available at AC coaches of guwahati secundarabad express. Were I should throw my trash?,1,dirty,RailMinIndia,at least dustbin should be available at ac coaches of guwahati secundarabad express were i should throw my trash
728266122924036096,Train no. 12453. Man travlng in coach A seat 30 z drunk and causin nuisance. My mom is in same coach. Pls hlp @sureshpprabhu @RailMinIndia,1,violence,RailMinIndia,train no 12453 man travlng in coach a seat 30 z drunk and causin nuisance my mom is in same coach pls hlp
728269491285557248,@dtptraffic  he take rupees 400 without any reason i have all document for bike and he threat me without any reason at uttam ngr,1,ABUSE,dtptraffic,he take rupees 400 without any reason i have all document for bike and he threat me without any reason at uttam ngr
728271118407106560,Don't u hv budget to buy a computer for Stsn code(CPS) so that v can get a tatkal tickt.(1/2)@RailMinIndia  @drm_moradabad,0,,RailMinIndia,dont u hv budget to buy a computer for stsn codecps so that v can get a tatkal tickt12
728271219674517505,Water points to be started shortly on railway stations. @RailMinIndia and @sureshpprabhu ji working effectively. https://t.co/fADwd5bIh9,0,,RailMinIndia,water points to be started shortly on railway stations and ji working effectively
728280571407835136,@DelhiPolice need some urgent training in handling cricket/IPL matches  going by their performance at Kotla today @Outlookindia,0,,DelhiPolice,need some urgent training in handling cricketipl matches going by their performance at kotla today
728281132140105728,@DelhiPolice personnel were completely clueless in allowing/disallowing fans/media/cheergirls from specific gates at the Kotla @Outlookindia,0,,DelhiPolice,personnel were completely clueless in allowingdisallowing fansmediacheergirls from specific gates at the kotla
728283262771068929,@RailMinIndia not getting A/c coach ticket... Just wondering how much ton A/C i will need to convert sleeper coach to A/C coach.,0,,RailMinIndia,not getting ac coach ticket just wondering how much ton ac i will need to convert sleeper coach to ac coach
728283693647835136,Two teams from NDRF arakkonam have reached train accident spot #Pattabiram @toichennai @RailMinIndia,0,,RailMinIndia,two teams from ndrf arakkonam have reached train accident spot
728285163151466496,@sureshpprabhu @RailMinIndia @NavbharatTimes It's gd 3 hr tat evry stn is going 2 b wid fr Wi-Fi nw m wtng fr #punejn rl stn..??,0,,RailMinIndia,its gd 3 hr tat evry stn is going 2 b wid fr wifi nw m wtng fr rl stn
728293768898564096,Its good that u comeback  #RajdeepQuitsTwitter  was not good.now plz do FIR2 @DelhiPolice @CPDelhi 2 find hackers https://t.co/Yp5Lgw8efF,0,,DelhiPolice,its good that u comeback was not goodnow plz do fir2 2 find hackers
728295649578389504,Gud job @DelhiPolice  https://t.co/rensU4HdBj,0,,DelhiPolice,gud job
728299140396896256,You lied @ArvindKejriwal  you were never a Commissioner of @IncomeTaxIndia &amp; defamed your own department. Shame! https://t.co/UPFv5ly67N,0,,IncomeTaxIndia,you lied you were never a commissioner of and defamed your own department shame
728302282241085441,@RailMinIndia sir my mistake is in this ticket I edit this ticket 2 male is not male passenger she is female passen. https://t.co/xCJq4YAFUs,0,,RailMinIndia,sir my mistake is in this ticket i edit this ticket 2 male is not male passenger she is female passen
728308333078269954,@RailMinIndia I paid money for 3AC Tatkal Tkt for cooling and not to put fan on in coach  PNR:4632347595 TRAIN:17229  DOJ:06-05-16 3A BE1-1,1,coaches,RailMinIndia,i paid money for 3ac tatkal tkt for cooling and not to put fan on in coach pnr4632347595 train17229 doj060516 3a be11
728309940465614848,B block hastsal nr uttam ngr ps-DJ in full sound. Called 100. Nothing happened. @DelhiPolice,1,NO ACTION,DelhiPolice,b block hastsal nr uttam ngr psdj in full sound called 100 nothing happened
728317504758505472,@sureshpprabhu u are working  fr more than 24 hrs I think so.coz rapid changes r visible in our train.dedicated minister for @RailMinIndia,0,,RailMinIndia,u are working fr more than 24 hrs i think socoz rapid changes r visible in our traindedicated minister for
728317642394587136,@sureshpprabhu @RailMinIndia Sir  train no. 12322  Kolkata mail delayed by 2 hrs already being stopped at Jivnathpur close to Mughalsarai.,1,delay,RailMinIndia,sir train no 12322 kolkata mail delayed by 2 hrs already being stopped at jivnathpur close to mughalsarai
728318215076466688,#CBI #investigation of @OfficeOfRG  #soniaGandhi &amp; #manmohansingh Must be concluded! @narendramodi @dir_ed @IncomeTaxIndia @indSupremeCourt,0,,IncomeTaxIndia,of and must be concluded
728335271574552577,#OddEvenFailed but the banning of diesel cabs is certainly a relief to NCR roads @dtptraffic @DelhiPolice,0,,dtptraffic,but the banning of diesel cabs is certainly a relief to ncr roads
728372079175815168,Kudos to @DelhiPolice @CPDelhi @HMOIndia.They acted swiftly  decisively RT Seized pen drive reveals JeM terror plans https://t.co/2IpsCeHE2t,0,,DelhiPolice,kudos to they acted swiftly decisively rt seized pen drive reveals jem terror plans
728376205225811968,@RailMinIndia 12427/12428 are blck spot as superfast.always late ppbly 80% of trips.feel rlys started to value time  improve? @sureshpprabhu,0,,RailMinIndia,1242712428 are blck spot as superfastalways late ppbly 80 of tripsfeel rlys started to value time improve
728382521289768960,Sir  does this mean non-sensitive data has been leaked. Even name/age/gender/address are sensitive! @RailMinIndia  https://t.co/H7U1zUoLxG,0,,RailMinIndia,sir does this mean nonsensitive data has been leaked even nameagegenderaddress are sensitive
728391771399532545,@RailMinIndia is helping only in scripted way.. If u cnt hlp ny1 in need thn y r u making so much publicity abt twitter seva @sureshpprabhu,0,,RailMinIndia,is helping only in scripted way if u cnt hlp ny1 in need thn y r u making so much publicity abt twitter seva
728392931317567489,Retweeted Ministry of Railways (@RailMinIndia):  Third 50-wagon water rake leaves Rajasthan for Miraj.... https://t.co/N1uzEgTs6C,0,,RailMinIndia,retweeted ministry of railways third 50wagon water rake leaves rajasthan for miraj
728394297754537984,Retweeted Ministry of Railways (@RailMinIndia):  Special trains between Thiruvananthapuram-Madgaon.... https://t.co/TxxRJHlDb9,0,,RailMinIndia,retweeted ministry of railways special trains between thiruvananthapurammadgaon
728397255779049473,@RailMinIndia y cant @drmhowrah provide clean bed linen. Travelling in 12311 start date 5 may in A1. This is a routine in @drmhowrah  trains,1,dirty,RailMinIndia,y cant provide clean bed linen travelling in 12311 start date 5 may in a1 this is a routine in trains
728400071184793601,@RailMinIndia but he has not found any help yet,0,,RailMinIndia,but he has not found any help yet
728401359217692674,@RailMinIndia @sureshpprabhu Coach Display Board at Sullurupeta Station is not working. Passengers suffering.,1,platform,RailMinIndia,coach display board at sullurupeta station is not working passengers suffering
728401503191478272,@TransportDelhi @dtptraffic Passenger in Loading Vehicle at 6:30 wazirabad bridge. https://t.co/mBc9RHxQJo,1,HAZARD,dtptraffic,passenger in loading vehicle at 630 wazirabad bridge
728401700864860161,Rash driving by this bus  openly flouting lane discipline at Dhaula Kuan @dtptraffic DL1VA9420 https://t.co/x0Bl4rle87,1,SPEEDING,dtptraffic,rash driving by this bus openly flouting lane discipline at dhaula kuan dl1va9420
728403477462835201,@sureshpprabhu @IndianRailMedia @DelhiPolice @timesofindia @aajtak plz security at Nizzamudin around 8:30 pm yestrdy https://t.co/W0MY5bLA6v,0,,DelhiPolice,plz security at nizzamudin around 830 pm yestrdy
728403725572661249,@RailMinIndia green and clean Kanpur Railway station https://t.co/gXuDwketIM,0,,RailMinIndia,green and clean kanpur railway station
728403957429641216,@RailMinIndia swachh Kanpur Railway Platform https://t.co/R52ps80y0n,0,,RailMinIndia,swachh kanpur railway platform
728404170554912768,Hi @dtptraffic Traffic signal not working near St Georges School  Alaknanda. Traffic jam will start building shortly.,1,LIGHT,dtptraffic,hi traffic signal not working near st georges school alaknanda traffic jam will start building shortly
728407962142773250,@dtptraffic traffic snarl between devli and yavusenabad on MB road. Will lead to massive jam if not taken care of soon.,1,JAM,dtptraffic,traffic snarl between devli and yavusenabad on mb road will lead to massive jam if not taken care of soon
728408788194168832,@dtptraffic nobody seems to follow the signal at Vayusenabad on MB road. When confronted they give a shrug  abuse and move on.,1,STOP LINE,dtptraffic,nobody seems to follow the signal at vayusenabad on mb road when confronted they give a shrug abuse and move on
728409063025876992,This is what @DelhiPolice @ZeeNews @sardanarohit @sudhirchaudhary @_SubhashChandra @aajtak are good at. Bloody ba... https://t.co/a47x0uYw7K,0,,DelhiPolice,this is what are good at bloody ba
728413585609764865,@dtptraffic I've heard that there is protest planned by cab drivers around NH8 and kapashera border. Is it true?,0,,dtptraffic,ive heard that there is protest planned by cab drivers around nh8 and kapashera border is it true
728419232598233088,@dtptraffic need to prosecute such cars n drivers @rjraunac https://t.co/4X0ZMAwmbR,0,,dtptraffic,need to prosecute such cars n drivers
728422221350240256,Got late to office Toda due to this stupid #traffic jam at M.B road   Tigri T point . Daily affair.. @dtptraffic,1,JAM,dtptraffic,got late to office toda due to this stupid jam at mb road tigri t point daily affair
728423929241571329,@RailMinIndia dear authorities pl allot lower seat for my mother age around 70 Sr citizen pnr 2545541300 travelling today.Thanks,0,,RailMinIndia,dear authorities pl allot lower seat for my mother age around 70 sr citizen pnr 2545541300 travelling todaythanks
728425080775159808,JAM at akbar road procession going from congress office @dtptraffic,1,JAM,dtptraffic,jam at akbar road procession going from congress office
728425093194522624,@RidlrDEL @trafficwisdom @dtptraffic #dtc redbus broken down atop Ashram flyover. Traffic will be impacted. 08:50 am. Police action required,1,JAM,dtptraffic,redbus broken down atop ashram flyover traffic will be impacted 0850 am police action required
728429836168003584,@dtptraffic Kindly provide them with helmets so that they don't break traffic rules https://t.co/hiMfU7JR2y,1,NO HELMET,dtptraffic,kindly provide them with helmets so that they dont break traffic rules
728430860114878465,@DelhiPolice @TimesNow @timesofindia @IndianExpress this cop manhandled a common man in public for no reason https://t.co/em743ACGdo,1,CRIME,DelhiPolice,this cop manhandled a common man in public for no reason
728433292953845760,Even in small towns.Maximum people don't know the traffic rules. Is there any education system for this @dtptraffic https://t.co/bPMXiDgasl,0,,dtptraffic,even in small townsmaximum people dont know the traffic rules is there any education system for this
728435217745108992,@dtptraffic is it too much traffic from mahipalpur to shiv murti? Or is it a moving traffic ?,1,JAM,dtptraffic,is it too much traffic from mahipalpur to shiv murti or is it a moving traffic
728435774723497984,@MIB_India @DelhiPolice  And I thought alcohol advertizement in India was illegal. @BudweiserIndia https://t.co/nWG4rWtQ4h,1,CRIME,DelhiPolice,and i thought alcohol advertizement in india was illegal
728436374253150209,Maino when marchin take right turn at that crossing- it leads to the Parliament St cop station @DelhiPolice #ScamQueenSonia #ScamQueenOnRoad,0,,DelhiPolice,maino when marchin take right turn at that crossing it leads to the parliament st cop station
728437424527790081,#jantarMantar @HMOIndia @BJPRajnathSingh Sir  @INCIndia trying create chaos.Ask @DelhiPolice not get provoked Not give importance Be careful,0,,DelhiPolice,sir trying create chaosask not get provoked not give importance be careful
728441934105083905,@RailMinIndia my parents wanted to skype my brother @ delhi b4 leaving to nzm from Pune duronto. This cud happen bcz of free WiFi. Tks..,0,,RailMinIndia,my parents wanted to skype my brother delhi b4 leaving to nzm from pune duronto this cud happen bcz of free wifi tks
728443644118634496,#IAF conduct mock-drill day aftr @DelhiPolice bust local terror module aimed at targeting #Hindon air base on verge of #Pathankot,0,,DelhiPolice,conduct mockdrill day aftr bust local terror module aimed at targeting air base on verge of
728446380348317698,Centre peeved with @DelhiPolice for linking terror suspects to #Jaish warns them not to implicate innocents I reprt https://t.co/55z1pgpMa8,0,,DelhiPolice,centre peeved with for linking terror suspects to warns them not to implicate innocents i reprt
728448378783158272,"IPC 191 says ""Providing any false information on Oath is a criminal Offence""So a/c 2 IPC191 #12thPassModi soon be arrested by @DelhiPolice ?",0,,DelhiPolice,ipc 191 says providing any false information on oath is a criminal offenceso ac 2 ipc191 soon be arrested by
728449387442016256,@RailMinIndia A question that are the residents of railway colony entitled for 24 hr water supply?if  not what are the specification for it?,0,,RailMinIndia,a question that are the residents of railway colony entitled for 24 hr water supplyif not what are the specification for it
728449920097648641,@sureshpprabhu @RailMinIndia  Why highlighting pros of railway   there is something happening first time. Refund of cxl ticket still not....,1,refund,RailMinIndia,why highlighting pros of railway there is something happening first time refund of cxl ticket still not
728450634693771267,@RailMinIndia Plz xplain this.PLZZZZ!!! My tkt WL56 when I booked.Just aftr my bking i chked current status 26/13WL. https://t.co/QozidHCFHl,0,,RailMinIndia,plz xplain thisplzzzz my tkt wl56 when i bookedjust aftr my bking i chked current status 2613wl
728451577296486401,@DelhiPolice sir at morning when my mama visiting to roorkee he take 3wheeler to visit busstand 3person included drive robbed his laguage,1,CRIME,DelhiPolice,sir at morning when my mama visiting to roorkee he take 3wheeler to visit busstand 3person included drive robbed his laguage
728456163855978496,RPF at Warangal Rly Stn recovered &amp;handed over left over mobile phone of a passenger @RailMinIndia @drmsecunderabad https://t.co/7L8LGeUG0R,0,,RailMinIndia,rpf at warangal rly stn recovered andhanded over left over mobile phone of a passenger
728457193482166273,@drmsecunderabad when is ticket collector job notification is being released waiting for long time no answer from officials @RailMinIndia,0,,RailMinIndia,when is ticket collector job notification is being released waiting for long time no answer from officials
728457450186113024,https://t.co/ayv7hDKWmx  Why cant we take FIR thru WhatsApp??  #reform #Judiciary @DelhiPolice @uppolicepr @IndiaPolice2015,0,,DelhiPolice,why cant we take fir thru whatsapp
728458659261390848,@dtptraffic We in Delhi drive with headlights  high beam  and blinding flash lights  using dipper is so unkewl!!!,0,,dtptraffic,we in delhi drive with headlights high beam and blinding flash lights using dipper is so unkewl
728458875901333509,@dtptraffic Who the hell is pedestrian? We donot care about Zebra crossing,0,,dtptraffic,who the hell is pedestrian we donot care about zebra crossing
728460057935937536,@sureshpprabhu  @RailMinIndia  When it will be possible for IRCTC user to book confirmed tatkal ticket ? .got CKWL 39 within 2 mins.,1,tatkal,RailMinIndia,when it will be possible for irctc user to book confirmed tatkal ticket got ckwl 39 within 2 mins
728460540872249345,Total chaos on Ashok Road.. Total failure on @DelhiPolice part..why give permission on weekdays.. Why harass commoners..Non sense tamasha.,1,TRAFFIC,DelhiPolice,total chaos on ashok road total failure on partwhy give permission on weekdays why harass commonersnon sense tamasha
728460882200551424,Traffic Lights never work. Location: Dwarka Sector 18A @DelhiPolice @dtptraffic @ArvindKejriwal @ajaymaken @msisodia https://t.co/Yhce7R57Qr,1,LIGHT,dtptraffic,traffic lights never work location dwarka sector 18a
728463258122772480,@drmljn @drmbsbnr @RailMinIndia Jaunpur City Railway station tkt. reservation counter not book tatkal tkt  please rqst. allow book,1,tatkal,RailMinIndia,jaunpur city railway station tkt reservation counter not book tatkal tkt please rqst allow book
728465107898896385,@RailMinIndia please let me know if my sleeper class ticket will not confirm .will it b cancelled automatically n refund???,0,,RailMinIndia,please let me know if my sleeper class ticket will not confirm will it b cancelled automatically n refund
728465816572715008,@BhimBassi we need police help to arrest our farji degree holder PM. And i tagged @DelhiPolice also. Plz help us https://t.co/xh5oDj272G,0,,DelhiPolice,we need police help to arrest our farji degree holder pm and i tagged also plz help us
728466647208497153,@DelhiPolice detained Sonia  Rahul and other Congress leaders https://t.co/vZH6ltC5wn #MarchForDemocracy https://t.co/ZmknQrNJ0d,0,,DelhiPolice,detained sonia rahul and other congress leaders
728467075191046144,@DelhiTrafficPol @dtptraffic huge traffic jam at rithala metro sation light,1,JAM,dtptraffic,huge traffic jam at rithala metro sation light
728467693997678592,Dark Stretches in Dwarka are not safe for people @ArvindKejriwal @ajaymaken @DelhiPolice @CPDelhi @dtptraffic https://t.co/ZCAifcWghO,1,HAZARD,dtptraffic,dark stretches in dwarka are not safe for people
728467929017110529,@RailMinIndia @sureshpprabhu #vskpzone #railwayzoneforVSKP Visakhapatnam smart city needs better rail connectvity https://t.co/QX3hQDHzRu,0,,RailMinIndia,visakhapatnam smart city needs better rail connectvity
728471423124054016,request @INCIndia leaders to go to #Italian Embassy rather than Parliament Street PS. Its Italian court not @DelhiPolice which exposed U,0,,DelhiPolice,request leaders to go to embassy rather than parliament street ps its italian court not which exposed u
728472217252564992,@RailMinIndia @sureshpprabhu  sir we need halt on chandil station for Bhubaneswar trains too difficult to travell,0,,RailMinIndia,sir we need halt on chandil station for bhubaneswar trains too difficult to travell
728472631075209217,@DelhiPolice Don't only arrest them but send them in dungeon &amp; blow baton on theirs backyard. @OfficeOfRG @INCIndia https://t.co/GUMei0510W,0,,DelhiPolice,dont only arrest them but send them in dungeon and blow baton on theirs backyard
728477973326635008,@RailMinIndia @drmdelhi  Sir theft n poor service complain lodged with rail cust care.  Complain no W/CR/BB/000119442. No reply till now,0,,RailMinIndia,sir theft n poor service complain lodged with rail cust care complain no wcrbb000119442 no reply till now
728481672178491393,Never seen platforms of Yeshwanthpur railways station in Bengaluru this clean.Tnx @sureshpprabhu Ji &amp; @RailMinIndia https://t.co/zJXvAGgkVC,0,,RailMinIndia,never seen platforms of yeshwanthpur railways station in bengaluru this cleantnx ji and
728495532570742785,@drmjabalpur  @RailMinIndia @sureshpprabhu more time taken by 12182 at katni due to power engine changed.Plz change its hault in katni south,1,delay,RailMinIndia,more time taken by 12182 at katni due to power engine changedplz change its hault in katni south
728501489556131840,@dtptraffic thanks for not taking action. Car is still there. https://t.co/lwQqmIv3LJ,1,NO ACTION,dtptraffic,thanks for not taking action car is still there
728502727177723904,What was the need @DelhiPolice to use force against a former PM (Dr. Manmohan Singh)? Have we come down to this low a discourse?,0,,DelhiPolice,what was the need to use force against a former pm dr manmohan singh have we come down to this low a discourse
728508129449644033,@DelhiPolice  Dear Sir   Come to know from local newspaper that IRCTC web has being hack &amp; Delhi Crime Cell has detect the same.,0,,DelhiPolice,dear sir come to know from local newspaper that irctc web has being hack and delhi crime cell has detect the same
728516237265928192,@dtptraffic dtp hesitate to take action. Inspite heavy deployment at  wazirabad brge   triple riders  without helmet passing inadvertently.,1,NO HELMET,dtptraffic,dtp hesitate to take action inspite heavy deployment at wazirabad brge triple riders without helmet passing inadvertently
728517920351989760,India Police announces #SelfiewithMom campaign for its Police Personnel. #CopsSuperMom #MothersDay  More details coming soon...@DelhiPolice,0,,DelhiPolice,india police announces campaign for its police personnel more details coming soon
728523252553764865,@RailMinIndia @sureshpprabhu Trvlld by PuneJammuJHELUM Express on 28th April. Food Quality was awsome. Nvr ate such earlier in rail.kp it up,0,,RailMinIndia,trvlld by punejammujhelum express on 28th april food quality was awsome nvr ate such earlier in railkp it up
